number of iterations = 10000000
number of buckets; meanJumpHash; varianceJumpHash; meanJumpBackHash; varianceJumpBackHash; meanJumpBackHash32; varianceJumpBackHash32
77285; 11.8326598; 10.193320257463967; 1.493116; 0.44910941054399967; 2.6958574; 1.1802280788652402
77363; 11.8355408; 10.181863771535347; 1.4923708; 0.44864359530736; 2.6944639; 1.17663579159679
77441; 11.8348882; 10.188917893500758; 1.4916378; 0.44753067361116017; 2.6925652; 1.1721284437489583
77519; 11.8359958; 10.197325822382368; 1.4904616; 0.4460718189254398; 2.6910306; 1.1693071098636407
77597; 11.8366906; 10.199001639871597; 1.4894835; 0.4447898032277502; 2.6888405; 1.1617206655597503
77675; 11.8375424; 10.185252328202239; 1.4881583; 0.4439265741411096; 2.6871614; 1.159259210350041
77753; 11.8375337; 10.199645601364324; 1.4877826; 0.4434953351372397; 2.6853714; 1.1552552440620394
77831; 11.8400302; 10.199387863087992; 1.4864982; 0.4420319013967604; 2.6846583; 1.154493312241108
77909; 11.8391327; 10.190705011790698; 1.4853593; 0.44116004990350977; 2.6824481; 1.1485212908063902
77987; 11.8403315; 10.197278870107766; 1.4844162; 0.4398527451775598; 2.6810533; 1.1453835025591106
78066; 11.843019; 10.201542765639005; 1.4837992; 0.43923113407936; 2.6786933; 1.1388337045351102
78145; 11.8446996; 10.203389385759834; 1.482517; 0.437937344711; 2.6776967; 1.1370504828091104
78224; 11.8446521; 10.206554329965599; 1.4817737; 0.4365026019883098; 2.6760666; 1.1330175523644401
78303; 11.8444112; 10.199335125314576; 1.4803915; 0.4352401067277496; 2.6738415; 1.1290135328777504
78382; 11.8462402; 10.208631923903937; 1.4797053; 0.4348059251519101; 2.6716228; 1.12252761452016
78461; 11.8484291; 10.206914362273181; 1.4783949; 0.4337218196539898; 2.6705907; 1.1203466130735107
78540; 11.8470522; 10.207877970475153; 1.4776107; 0.43286671924550957; 2.6687971; 1.1166805390315906
78619; 11.84971; 10.207608915899982; 1.4768701; 0.4315468077259901; 2.6677221; 1.1128906971715882
78698; 11.8507307; 10.203389176077508; 1.4754653; 0.42973744849591; 2.6654065; 1.1090830897577497
78777; 11.8504091; 10.217797662637167; 1.4743787; 0.4290155489863099; 2.663981; 1.1048534316389986
78856; 11.851112; 10.210487563455985; 1.4738723; 0.42817054329270965; 2.6620965; 1.0995975246877503
78935; 11.8539412; 10.208134426942564; 1.4725337; 0.42706100236430977; 2.6606745; 1.0990229050497513
79015; 11.8553612; 10.21059901753452; 1.4714; 0.42590664; 2.6586744; 1.0928466347846397
79095; 11.8568739; 10.209688819498808; 1.4704938; 0.42498498416156005; 2.6565696; 1.0872823603558404
79175; 11.8562889; 10.208263019736819; 1.4693347; 0.4235602393759095; 2.6552632; 1.0837763387257615
79255; 11.8571111; 10.21391766225679; 1.4685446; 0.42305875781084; 2.6540514; 1.0817063661580386
79335; 11.859628; 10.211582101615988; 1.4674812; 0.4219061276465599; 2.6516585; 1.0765798993777498
79415; 11.8591391; 10.217886506851187; 1.4663988; 0.4204707593585604; 2.6509538; 1.0743501502655608
79495; 11.8594414; 10.21379487996606; 1.4657625; 0.4195275935937497; 2.6487951; 1.0689908182159895
79575; 11.8622951; 10.218049260515954; 1.4646715; 0.4188486970877503; 2.6474206; 1.0658039666956407
79655; 11.8614374; 10.20953700588126; 1.4635981; 0.41725270167638984; 2.6461406; 1.0639077250316404
79735; 11.8622436; 10.217532974259058; 1.4625762; 0.41616165919355996; 2.6432511; 1.0561001223487896
79815; 11.8660007; 10.219477287599489; 1.4615579; 0.41513020494759; 2.6418577; 1.05321539295071
79895; 11.8652308; 10.215791062731341; 1.4606402; 0.41415920614395985; 2.6403532; 1.0501447792497611
79975; 11.8652793; 10.209840232991525; 1.4596748; 0.4128720782449604; 2.6388201; 1.0470967798359903
80056; 11.8670745; 10.228300711449776; 1.4587633; 0.41200933457310995; 2.6370712; 1.043112686130561
80137; 11.8669629; 10.220002230023567; 1.458105; 0.411532608975; 2.6356479; 1.03919824722559
80218; 11.8676801; 10.22170534406402; 1.4562184; 0.40961837150143987; 2.6340207; 1.0354566519715087
80299; 11.8698797; 10.221500207527924; 1.4556537; 0.40897940567630986; 2.6319648; 1.0315314915609601
80380; 11.8700732; 10.224970826641766; 1.4544848; 0.40779696656896025; 2.6304596; 1.02811569276784
80461; 11.8728378; 10.225409374891171; 1.453743; 0.40683148995100016; 2.6291484; 1.0242212907774393
80542; 11.8731746; 10.230091517914843; 1.4527569; 0.40555508950239005; 2.6274707; 1.0219014206415107
80623; 11.8759374; 10.235123471281241; 1.4517024; 0.40491234183423996; 2.6258222; 1.0168165739871604
80704; 11.876201; 10.228610007599002; 1.4507551; 0.40404293982398976; 2.6243653; 1.0146146721559104
80785; 11.8761973; 10.232380591472719; 1.4500003; 0.40278782999991014; 2.6227051; 1.0103250584339891
80866; 11.8776283; 10.23329646703911; 1.4489758; 0.4019075310143605; 2.6212509; 1.005681019249189
80947; 11.8772348; 10.235466705668955; 1.4480223; 0.40090911870270984; 2.6195007; 1.0032131826995094
81029; 11.88049; 10.2359683599; 1.4469305; 0.40009822816975005; 2.6178747; 1.0000385550999091
81111; 11.881273; 10.240170899470996; 1.4459716; 0.3984935319934402; 2.6163071; 0.9964978584895885
81193; 11.8800263; 10.233378211308292; 1.4445792; 0.3973987349273602; 2.6145214; 0.9932912489420396
81275; 11.8825195; 10.23886163211975; 1.4438462; 0.3964037507455598; 2.6131322; 0.9887729053231604
81357; 11.8834253; 10.234093639319894; 1.4429753; 0.39537118358990986; 2.61143; 0.9845795551000007
81439; 11.8848262; 10.240822195793584; 1.4415768; 0.39411652970176014; 2.6091605; 0.9800287852397496
81521; 11.8855784; 10.22980949745343; 1.4406181; 0.39295518995239; 2.6082048; 0.9776839212569595
81603; 11.8866859; 10.24821981474119; 1.4404653; 0.3928964194959099; 2.6066864; 0.9746736120550397
81685; 11.8866851; 10.236024433438018; 1.4390488; 0.39155715121856005; 2.6040962; 0.9692119811455608
81767; 11.888948; 10.246843653296025; 1.437792; 0.3900785647360001; 2.6028151; 0.9656404552119904
81849; 11.8896394; 10.246326137967657; 1.4367741; 0.38916948556919007; 2.6008786; 0.9616851080620394
81931; 11.8919355; 10.245762563839747; 1.4360286; 0.38841365998204; 2.5995557; 0.9597468625975116
82014; 11.8926709; 10.246160164293201; 1.43517; 0.38770587109999965; 2.5985607; 0.956500788415509
82097; 11.8930034; 10.256415727588461; 1.4343316; 0.38661506124143985; 2.5967117; 0.952518847083109
82180; 11.894388; 10.245215505456002; 1.4330527; 0.38538905902271026; 2.5950899; 0.9490539109179901
82263; 11.8959672; 10.24882977652419; 1.4325227; 0.38461101398470987; 2.5928993; 0.9438645200595106
82346; 11.8967107; 10.2602200205055; 1.4316828; 0.38408916018416006; 2.5910708; 0.9419667093873612
82429; 11.897174; 10.250741213724012; 1.4304921; 0.38249825183759034; 2.5901452; 0.938259042916961
82512; 11.8970365; 10.254294217667734; 1.4296148; 0.38159732362096; 2.5888926; 0.9361423056652409
82595; 11.89734; 10.249962924399995; 1.4282962; 0.3805043650655606; 2.5873361; 0.9314726056367908
82678; 11.9002821; 10.249935240419603; 1.4275673; 0.3798359039707102; 2.5849947; 0.9275683009719096
82761; 11.9030847; 10.247290724625913; 1.4265392; 0.37873271086336047; 2.5840508; 0.9248376630193595
82844; 11.902162; 10.26135932575599; 1.425451; 0.37791344659899995; 2.5824795; 0.9221047320797506
82927; 11.9022628; 10.25760883973615; 1.4243256; 0.3765421851846402; 2.5808465; 0.9189346434377512
83011; 11.9037515; 10.254125526247748; 1.4235182; 0.37569173426876024; 2.5792; 0.9143851599999993
83095; 11.905658; 10.260341587035981; 1.4229923; 0.3749444141407099; 2.5772547; 0.9102947113279098
83179; 11.906042; 10.26238109423602; 1.4220134; 0.37385069022043993; 2.5757458; 0.9072229737823605
83263; 11.9077322; 10.263489453083167; 1.4205631; 0.37302697891838976; 2.5743428; 0.904158348088159
83347; 11.9075123; 10.258928525348722; 1.4197224; 0.37188350693824024; 2.5720612; 0.8984645834545608
83431; 11.9095463; 10.258091028156286; 1.4186097; 0.3707954190659102; 2.5707347; 0.8964980022159095
83515; 11.9105908; 10.268337794955386; 1.417717; 0.3696759079110006; 2.5694362; 0.8948122141295594
83599; 11.9120288; 10.26836286797058; 1.4170891; 0.3692545826611897; 2.5674681; 0.8901198554823893
83683; 11.9088314; 10.267522086374015; 1.4159479; 0.3676828444855902; 2.5662563; 0.8862951027103092
83767; 11.9120839; 10.272755459360752; 1.4149124; 0.3668159003262401; 2.5645554; 0.8826342003308394
83851; 11.9133977; 10.2613835416347; 1.4140407; 0.3659431987435102; 2.5628466; 0.8792999048684402
83935; 11.914328; 10.267992108416024; 1.4128543; 0.3651658269715099; 2.5615857; 0.8759786015555093
84020; 11.9158645; 10.272943117639784; 1.4119429; 0.36422294713959036; 2.5598873; 0.8723559112987092
84105; 11.9162341; 10.26683277399718; 1.4111698; 0.36337399556796024; 2.5588657; 0.8722814293635093
84190; 11.9181328; 10.271402361564157; 1.4102752; 0.3624568602649598; 2.5570524; 0.8662158236542403
84275; 11.9202194; 10.270933455863627; 1.4092225; 0.3610864454937499; 2.5553047; 0.8637063901579083
84360; 11.9195563; 10.272748111130312; 1.4082156; 0.36023302391664025; 2.5532602; 0.8594211510959608
84445; 11.9211349; 10.273955796001985; 1.4073409; 0.35954469118719046; 2.5524619; 0.8574141490483909
84530; 11.9212409; 10.27190190416718; 1.4065157; 0.3586890856535101; 2.5506164; 0.8535361800510399
84615; 11.922755; 10.272010009974991; 1.4053006; 0.3573270236396404; 2.5483163; 0.8487231351543096
84700; 11.9246542; 10.285105010422342; 1.4045305; 0.3568449745697504; 2.5476728; 0.8474471041401603
84785; 11.926729; 10.281737560559009; 1.4037436; 0.35586290545903987; 2.546413; 0.8446644334310012
84870; 11.9274035; 10.29043664818775; 1.4024453; 0.35473828050791023; 2.5445645; 0.840835605339751
84955; 11.9257422; 10.276618379139165; 1.4014976; 0.35366547719424046; 2.5429296; 0.8375954494438407
85041; 11.9294009; 10.278407467079205; 1.4001574; 0.35238525522523956; 2.5418078; 0.8352091078591597
85127; 11.9289629; 10.286711230423606; 1.3996881; 0.35202612271838984; 2.5390146; 0.8297840609868414
85213; 11.9305948; 10.290478918212955; 1.398742; 0.35100321743600027; 2.5383537; 0.8281729936963105
85299; 11.9315743; 10.294696423579524; 1.3974786; 0.3498171625420403; 2.5367279; 0.824564061361591
85385; 11.9328562; 10.282586310121587; 1.3961965; 0.34833083338774995; 2.5353323; 0.8223784285767106
85471; 11.9333551; 10.28783815730398; 1.396094; 0.3481699431640002; 2.5332439; 0.81746404311279
85557; 11.9352852; 10.283110794660985; 1.3944054; 0.34659818045084045; 2.5322944; 0.8156550717286404
85643; 11.9356697; 10.285427312501923; 1.3940664; 0.34640387239103987; 2.5301848; 0.8111882778489612
85729; 11.936026; 10.291594727323996; 1.3928062; 0.3454064892415598; 2.5290862; 0.809148192969559
85815; 11.9381015; 10.29358767569775; 1.3922393; 0.34481903153550997; 2.5276102; 0.8060714768559603
85901; 11.9372836; 10.285090653171011; 1.3910777; 0.34361473256270947; 2.5252032; 0.8007867987097601
85987; 11.9393629; 10.291125642103566; 1.390078; 0.34260635391600003; 2.5242204; 0.7990937722238405
86074; 11.9399214; 10.295944761822057; 1.3891386; 0.34167094999004055; 2.5228246; 0.7962998376348409
86161; 11.941308; 10.294953449136017; 1.3881453; 0.3409423260879103; 2.5210512; 0.7918652469785599
86248; 11.9426876; 10.29631488880625; 1.3872011; 0.33998100815878995; 2.519722; 0.789752842716001
86335; 11.942921; 10.296039787758986; 1.386437; 0.33903444503100033; 2.5184981; 0.7874700202963902
86422; 11.9456731; 10.293092487936377; 1.3851559; 0.3380904326951899; 2.5164608; 0.7835206420633609
86509; 11.9468542; 10.306241923942338; 1.3847234; 0.33739690549244017; 2.5151339; 0.7801981650707903
86596; 11.9446187; 10.29975661161032; 1.3836227; 0.3360725240447098; 2.5137963; 0.7784740621063095
86683; 11.9463534; 10.298923042308445; 1.3824979; 0.33531725649558997; 2.5119619; 0.7730249129483893
86770; 11.9485525; 10.304520654743754; 1.3816479; 0.33459258042559004; 2.5102131; 0.7705672925883897
86857; 11.949404; 10.305551644784003; 1.3803637; 0.3333065557223098; 2.5090783; 0.7679289844691093
86944; 11.9504342; 10.299326431470348; 1.3797028; 0.33273558367215994; 2.5078489; 0.7656327947687904
87032; 11.9503671; 10.301706475237609; 1.3785838; 0.3315111063775604; 2.5061807; 0.7627603989475107
87120; 11.9514077; 10.300239888380673; 1.377516; 0.3305986697440002; 2.504558; 0.7592256246360005
87208; 11.9552037; 10.308613391506327; 1.3768215; 0.3299946571377501; 2.5031305; 0.7565929999697492
87296; 11.953931; 10.313551047238974; 1.3753462; 0.32825843014556; 2.5012257; 0.7528028976595094
87384; 11.9551986; 10.312346434558066; 1.3751242; 0.3284716345743601; 2.4997382; 0.7492923314607607
87472; 11.9562736; 10.31533540194306; 1.3738076; 0.3272556781822402; 2.4978345; 0.745955310609749
87560; 11.9580519; 10.317274456906404; 1.3730613; 0.32611796644230995; 2.4968829; 0.7432888836875895
87648; 11.9583172; 10.30676494418418; 1.3720888; 0.3252403249145599; 2.4955631; 0.7416445139183896
87736; 11.9583832; 10.313588241957774; 1.3711779; 0.3245916665515902; 2.4938874; 0.7376544361212387
87824; 11.9611203; 10.317151868927937; 1.3701621; 0.3233937197235901; 2.4928892; 0.7357974365233604
87912; 11.9616547; 10.31759853796791; 1.3696735; 0.32293500339775005; 2.4908662; 0.7322559736975593
88001; 11.9616192; 10.309784514191392; 1.368507; 0.32189579095100007; 2.4895123; 0.7294482081487113
88090; 11.9609292; 10.30940027258734; 1.3672935; 0.3210279848577504; 2.4875527; 0.7250526647227096
88179; 11.9645212; 10.319024654750564; 1.3662789; 0.32005426741478993; 2.4861421; 0.7226885586075902
88268; 11.96548; 10.329003969600024; 1.3658759; 0.3196523257991897; 2.4853423; 0.7200869518307096
88357; 11.9651052; 10.318760752932945; 1.3646995; 0.31846217469975; 2.4835649; 0.7175066874879894
88446; 11.9700903; 10.32418350984588; 1.3637845; 0.3172665375597503; 2.4821205; 0.7143959234797492
88535; 11.9693489; 10.322070010068813; 1.362595; 0.3163946659749999; 2.4807826; 0.7117582915372402
88624; 11.9693695; 10.32451367246972; 1.3615992; 0.3155898185593602; 2.4794705; 0.7094629396297494
88713; 11.9702565; 10.327383024207762; 1.3606172; 0.31449743506415984; 2.4770553; 0.7048951407419102
88802; 11.9733431; 10.323906709682404; 1.359897; 0.3138761493910003; 2.4762564; 0.7034036414590403
88891; 11.9735154; 10.326323165962833; 1.3588758; 0.31302756017435995; 2.4746194; 0.6995378251436408
88980; 11.9739157; 10.329138109293524; 1.3581863; 0.31238727449230974; 2.4730895; 0.6963810249897504
89070; 11.974735; 10.32659587977497; 1.3572336; 0.3115849550310401; 2.471272; 0.6934203020160004
89160; 11.9733296; 10.335160689763853; 1.3562034; 0.31036153782843967; 2.4699612; 0.6913068704945591
89250; 11.9757318; 10.32947885446876; 1.3555125; 0.3097233623437503; 2.468912; 0.6892489362559999
89340; 11.9784991; 10.332976211299183; 1.3543806; 0.3088587903436397; 2.4668899; 0.6847411212779901
89430; 11.9783605; 10.330793232039724; 1.3535511; 0.3082575196887898; 2.4658936; 0.6822829534790413
89520; 11.9802655; 10.326454649509742; 1.3525066; 0.30690709695644003; 2.4641578; 0.6795035366991593
89610; 11.98085; 10.334124077500007; 1.3515254; 0.3061444931548396; 2.4625547; 0.6764684495079099
89700; 11.9813669; 10.339717707584384; 1.3504697; 0.30512928938190975; 2.4609847; 0.6732490063659098
89790; 11.9831683; 10.339514393875078; 1.3498704; 0.3046025032038404; 2.459713; 0.6707551576310005
89880; 11.983283; 10.335644941911; 1.3489606; 0.3037538996476399; 2.4584912; 0.6688574195225598
89970; 11.9867554; 10.340226980570861; 1.3478526; 0.30267236867324; 2.4566205; 0.6653378189797499
90061; 11.9854307; 10.345495435497526; 1.3469841; 0.30185653434718973; 2.4553732; 0.6622322487217609
90152; 11.9852726; 10.345859903689245; 1.3457889; 0.30082753663678985; 2.4541442; 0.6605248456063606
90243; 11.9852892; 10.346368792363364; 1.345026; 0.30004625932399964; 2.4526506; 0.6577460343196391
90334; 11.9885944; 10.35298591228863; 1.3439355; 0.29910187183975023; 2.4504363; 0.6531380396423119
90425; 11.9884509; 10.341199918289192; 1.34322; 0.2984674315999998; 2.4493239; 0.65076213288879
90516; 11.9893084; 10.336738489689424; 1.3417994; 0.29739797015963987; 2.4476209; 0.6491926298831903
90607; 11.9921285; 10.341621539487761; 1.3411756; 0.29684520996464014; 2.4462168; 0.6455105673977588
90698; 11.9930987; 10.340583472058313; 1.3403069; 0.29583951381238993; 2.4451467; 0.6431935154791102
90789; 11.9934252; 10.344504372004934; 1.3393209; 0.29516962682319003; 2.4438022; 0.6401792072751604
90880; 11.9947735; 10.34448138369774; 1.3385181; 0.2943609959723903; 2.4422323; 0.6382388928367089
90971; 11.9955239; 10.353341464528768; 1.3375784; 0.2931980238534404; 2.4409356; 0.6354603966526398
91063; 11.9961501; 10.343584878270008; 1.3364814; 0.2922726674540399; 2.4395184; 0.6319415760614406
91155; 11.9964622; 10.357858883971147; 1.3354773; 0.29138988118471; 2.4375976; 0.6293761404742391
91247; 11.998891; 10.352247570118976; 1.334567; 0.290770522511; 2.4362732; 0.6264840949617598
91339; 12.0003112; 10.354712303154571; 1.3339149; 0.2899001395579901; 2.434825; 0.6237044193750005
91431; 12.0021125; 10.352224437343722; 1.3328158; 0.28917304327035964; 2.4339503; 0.6224514371299108
91523; 12.0012343; 10.354932976503505; 1.3321197; 0.28849780487191024; 2.4321936; 0.6199390921190391
91615; 12.0024466; 10.360644414148425; 1.3310313; 0.2876923784203098; 2.430899; 0.6166022517989997
91707; 12.0034916; 10.359277808729416; 1.3302641; 0.2869089242511902; 2.4294071; 0.6128112424695891
91799; 12.003934; 10.361380723644004; 1.3291936; 0.28586917371903997; 2.4276375; 0.6104734685937512
91891; 12.00489; 10.367670687900016; 1.328111; 0.2846601716789998; 2.4264146; 0.607830988906839
91983; 12.0059634; 10.358467637860429; 1.3272438; 0.28391689536156006; 2.4250315; 0.6054717240077503
92076; 12.0073837; 10.35849918097432; 1.3264059; 0.28319468844519013; 2.423111; 0.6025678816789997
92169; 12.0073503; 10.36896007308988; 1.3255006; 0.28258275939963995; 2.4222599; 0.6009424768519915
92262; 12.0093534; 10.371876313908416; 1.3244938; 0.28169237376156; 2.4210346; 0.5985306656028397
92355; 12.0096707; 10.368317577561527; 1.323628; 0.28090671761600006; 2.4192314; 0.594464033254039
92448; 12.012821; 10.368875021958985; 1.3227435; 0.2799335332077497; 2.4176814; 0.5926116480940395
92541; 12.0116236; 10.367397091923038; 1.3217382; 0.27911273066076014; 2.4166299; 0.5897802264259884
92634; 12.0144854; 10.369668573186829; 1.3211041; 0.27874025696319005; 2.414951; 0.5872738675990012
92727; 12.0135087; 10.36581481502435; 1.3200362; 0.27734283068955956; 2.4138595; 0.5847972142597504
92820; 12.0142395; 10.366883936639738; 1.3190769; 0.27666743188638976; 2.4117796; 0.5818229610238399
92913; 12.0164367; 10.369284134893121; 1.3182187; 0.27587035897030976; 2.4109234; 0.5799149593324389
93007; 12.0178113; 10.373820257592314; 1.3170253; 0.2748438591599096; 2.4092763; 0.5764424102583092
93101; 12.0180316; 10.379945661401422; 1.3161521; 0.27417594966559; 2.4080447; 0.5743668228019096
93195; 12.0196996; 10.376834325759859; 1.3154941; 0.2734381728651898; 2.4066953; 0.5724692329579097
